budget,genres,original_language,popularity,production_companies,production_countries,revenue,runtime,title,vote_average,vote_count,cast,release_year,release_month,release_day
42000000,11,4,23.736535,1,2086,270248367,154.0,The Firm,6.6,501,1,1993,6,30
44000000,195,4,21.75433,1,2086,48190704,99.0,Charlie St. Cloud,6.8,566,1,2010,5,1
40000000,18,4,44.094856,1,2086,51070807,93.0,The Mechanic,6.3,1045,1,2011,1,13
42000000,17,4,62.714026,1,2086,201585328,109.0,21 Jump Street,6.7,4074,1,2012,3,12
42000000,6,4,28.969151,1,141,363889678,124.0,Notting Hill,7.0,1262,1,1999,5,13
45000000,18,4,31.789029,1,67,224834564,84.0,Chicken Run,6.5,1150,1,2000,6,21
42000000,82,4,33.238296,1,2086,171963386,90.0,Along Came Polly,5.8,773,1,2004,1,16
40000000,82,4,6.420434,46,2086,70100000,117.0,Boomerang,5.4,134,1,1992,6,30
43000000,17,4,37.654688,1,2086,158674180,117.0,The Heat,6.5,1575,1,2013,6,27
31115000,10,4,13.244365,1,1,71000000,248.0,Cleopatra,6.7,146,1,1963,6,12
42000000,4,4,14.046705,1,2086,63781810,115.0,High Crimes,6.1,184,1,2002,4,3
32000000,2,4,14.733513,1,2086,55157539,119.0,The Mothman Prophecies,6.1,305,1,2002,1,25
32000000,24,4,28.22119,7,141,156167015,133.0,Licence to Kill,5.9,541,1,1989,7,7
42000000,1,4,45.151657,1,66,89162162,100.0,Red Riding Hood,5.6,922,1,2011,3,11
60000000,25,4,15.205371,1,93,56359980,120.0,15 Minutes,5.7,191,1,2001,3,1
48000000,4,4,14.587367,1,141,20915465,104.0,Super Mario Bros.,4.0,232,1,1993,5,28
42000000,30,4,34.828241,1,1,24127895,122.0,Lord of War,7.0,1335,1,2005,9,16
31000000,1,25,23.607392,1,4,177394432,99.0,Hero,7.2,635,1,2002,12,19
40000000,17,4,19.438503,1,2086,36893721,91.0,One for the Money,5.3,388,1,2012,1,26
44000000,17,4,74.168016,1,2086,12342632,112.0,The Interview,6.1,2304,1,2014,12,25
42000000,1,4,7.349497,1,1,11087569,100.0,The Warrior's Way,6.3,136,1,2010,12,2
33000000,17,7,7.663515,1,19,14000000,100.0,Micmacs,6.8,148,1,2009,10,28
41000000,195,4,32.798571,1,2086,215000000,110.0,8 Mile,6.8,1626,1,2002,11,8
65000000,1,4,36.670399,1,2086,117487473,132.0,A Knight's Tale,6.6,907,1,2001,5,11
40000000,3,4,73.085576,1,2086,672806292,107.0,The Sixth Sense,7.7,3147,1,1999,8,6
42000000,18,4,34.041407,1,2086,46221189,102.0,Man on a Ledge,6.2,925,1,2012,1,13
41000000,185,4,9.419726,1,2086,7448385,100.0,The Big Year,5.6,248,1,2011,10,13
8000000,195,4,28.456572,1,2086,90815558,126.0,The Karate Kid,6.9,891,1,1984,6,22
40000000,22,4,49.664128,1,2086,251171807,138.0,American Hustle,6.8,2807,1,2013,12,12
40000000,15,4,36.238968,1,2086,317375031,108.0,The Proposal,6.7,1804,1,2009,6,1
70000000,13,4,19.439386,46,66,177841558,105.0,Double Jeopardy,6.2,278,1,1999,9,24
40000000,3,4,43.345252,3,2086,332000000,108.0,Back to the Future Part II,7.4,3829,1,1989,11,20
40000000,13,4,115.241998,1,33,126546825,89.0,Lucy,6.3,5878,1,2014,7,14
40000000,5,4,98.755657,1,2086,571006128,125.0,Fifty Shades of Grey,5.2,3254,1,2015,2,11
38000000,1,4,21.998734,13,2086,197011982,84.0,Spy Kids 3-D: Game Over,4.7,511,1,2003,7,25
40000000,30,4,25.219805,3,2086,152266007,149.0,A Time to Kill,7.0,509,1,1996,7,24
40000000,185,4,26.516624,1,2086,190212113,98.0,Cheaper by the Dozen,6.0,699,1,2003,12,24
40000000,4,4,37.084384,1,2086,149295601,121.0,Lone Survivor,7.4,1526,1,2013,12,24
40000000,185,4,21.661028,1,2086,107458785,128.0,A League of Their Own,6.7,354,1,1992,7,1
40000000,36,4,68.794673,1,66,320170008,134.0,The Conjuring 2,7.0,1949,1,2016,5,13
40000000,195,4,69.27822,1,2086,224920315,120.0,The Social Network,7.1,3391,1,2010,9,30
40000000,15,4,26.253357,1,1,177259441,129.0,He's Just Not That Into You,6.2,959,1,2009,2,6
45000000,185,4,32.549282,13,2086,178262620,83.0,Scary Movie 4,5.3,750,1,2006,4,13
40000000,13,4,24.992057,1,2086,161834276,116.0,Scream 3,5.7,736,1,2000,2,3
40000000,3,4,45.769562,3,2086,244527583,118.0,Back to the Future Part III,7.1,2900,1,1990,5,25
40000000,185,4,36.301202,1,2086,111811453,100.0,Get Hard,5.9,944,1,2015,3,26
40000000,1,4,45.022964,1,2086,215862692,128.0,Dracula,7.1,1056,1,1992,11,13
40000000,195,4,31.884559,23,2086,95020213,128.0,42,6.8,787,1,2013,4,12
40000000,11,4,31.385257,1,2086,128798265,139.0,The Talented Mr. Ripley,7.0,767,1,1999,12,25
40000000,185,4,67.767785,1,2086,169837010,110.0,Dumb and Dumber To,5.4,1127,1,2014,11,12
40000000,6,4,24.287306,1,2086,120455994,120.0,Eight Below,6.7,542,1,2006,2,17
35000000,185,4,53.114573,1,2086,194564672,121.0,The Intern,7.1,1881,1,2015,9,24
40000000,17,4,25.136082,1,2086,124827316,102.0,Ride Along 2,6.1,555,1,2016,1,14
40000000,2,4,37.776566,3,2086,75505856,112.0,The Last of the Mohicans,7.1,732,1,1992,9,25
40000000,13,4,21.743321,1,2086,124731534,152.0,Ray,7.2,467,1,2004,10,29
40000000,18,4,66.003433,2,2086,158733820,124.0,Sin City,7.2,2691,1,2005,4,1
40000000,8,4,24.862767,1,2086,151161491,90.0,Vantage Point,6.2,716,1,2008,2,1
41000000,185,4,25.391899,1,2086,91636986,105.0,"I Love You, Man",6.5,515,1,2009,3,20
40000000,82,4,29.854773,25,2086,141069860,114.0,Shallow Hal,5.7,731,1,2001,11,1
40000000,2,4,26.82041,1,2086,205405498,189.0,JFK,7.5,502,1,1991,12,20
40000000,19,4,17.61292,1,2086,138259062,99.0,Big Momma's House 2,5.4,371,1,2006,1,26
57000000,2,4,21.021809,1,6,147845033,123.0,The Mexican,5.8,441,1,2001,3,1
20000000,185,4,52.571674,2,2086,136267476,102.0,17 Again,6.1,1350,1,2009,3,11
40000000,82,4,34.519636,1,2086,196781193,109.0,The Other Woman,6.2,1437,1,2014,4,16
40000000,13,4,32.478077,2,2086,186167139,82.0,The Final Destination,5.4,831,1,2009,8,26
40000000,9,4,48.445978,1,1,165478348,141.0,Bridge of Spies,7.2,2583,1,2015,10,15
40000000,4,4,24.012986,1,2086,91753202,106.0,Behind Enemy Lines,6.0,457,1,2001,11,17
40000000,185,4,17.869443,1,2086,90029656,109.0,Get Him to the Greek,5.9,612,1,2010,6,4
50000000,5,4,14.231899,9,2086,170128460,107.0,Shall We Dance?,5.9,297,1,2004,10,15
40000000,1,4,23.088571,1,2086,54682547,110.0,Small Soldiers,6.2,511,1,1998,7,10
40000000,2,4,19.833664,1,2086,87840042,96.0,Spawn,5.0,336,1,1997,7,31
35000000,11,4,26.595983,1,2086,75395048,131.0,The Count of Monte Cristo,7.3,453,1,2002,1,23
40000000,30,4,26.072228,1,2086,85412898,119.0,The Lincoln Lawyer,7.0,902,1,2011,3,17
30000000,2,4,38.643914,1,1,130786397,113.0,Unknown,6.5,1265,1,2011,2,16
40000000,11,4,74.440708,1,2086,109676311,130.0,The Prestige,8.0,4391,1,2006,10,19
42000000,185,4,82.185281,1,2086,107670357,108.0,Horrible Bosses 2,6.1,1536,1,2014,11,26
40000000,1,4,18.14218,1,66,74597643,89.0,Escape from Planet Earth,5.7,332,1,2013,2,14
40000000,11,4,41.570047,1,2086,120175290,139.0,Apocalypto,7.3,1221,1,2006,12,7
40000000,19,4,23.331459,5,141,191185897,130.0,The Living Daylights,6.2,440,1,1987,6,29
40000000,1,4,47.649554,1,2086,126248813,107.0,Predators,6.0,1206,1,2010,7,3
40000000,4,4,32.908414,1,2086,92913171,96.0,Secret Window,6.4,972,1,2004,3,12
40000000,2,4,29.88736,1,2086,114830111,99.0,The Lake House,6.5,670,1,2006,6,16
43000000,5,4,29.105407,1,93,91974818,104.0,The Skeleton Key,6.4,573,1,2005,7,29
40000000,82,4,19.574774,1,141,84601681,101.0,Made of Honor,6.0,394,1,2008,5,2
40000000,3,4,14.199933,23,2086,67347013,134.0,Jersey Boys,6.8,255,1,2014,6,5
40000000,8,4,12.229516,1,2086,45916769,135.0,The Rainmaker,6.7,235,1,1997,11,18
40000000,60,4,27.303608,1,2086,141591324,98.0,Gothika,5.8,629,1,2003,11,21
36000000,1,4,3.698276,3,2086,74000000,155.0,Amistad,6.8,316,1,1997,12,3
40000000,1,4,39.381913,1,2086,41797066,94.0,Aliens vs Predator: Requiem,4.9,740,1,2007,12,25
40000000,5,4,17.659032,1,2086,145896422,96.0,Music and Lyrics,6.2,554,1,2007,2,9
40000000,3,4,43.151268,1,12,97552050,104.0,Paul,6.5,1789,1,2011,2,14
40000000,185,4,15.283444,1,2086,41863726,95.0,The Guilt Trip,5.4,284,1,2012,12,19
40000000,13,4,35.21926,13,2086,97138686,111.0,Scream 4,6.1,902,1,2011,4,11
40000000,4,4,25.580272,1,2086,96618699,123.0,8MM,6.1,474,1,1999,2,26
38000000,13,4,10.794175,1,2086,34416893,140.0,The Doors,6.7,275,1,1991,3,1
40000000,185,4,72.641296,1,2086,126069509,97.0,Sex Tape,5.3,1695,1,2014,7,17
40000000,68,4,3.415534,1,93,36037909,94.0,Hanging Up,5.0,40,1,2000,2,16
47000000,13,4,38.555482,2,2086,157887643,92.0,Final Destination 5,5.9,866,1,2011,8,12
40000000,89,4,24.313684,3,2086,55707411,122.0,Pay It Forward,7.0,432,1,2000,10,12
30000000,61,4,9.965073,1,93,50451307,103.0,Fever Pitch,5.9,182,1,2005,4,6
25000000,2,4,8.178203,33,2086,48063435,108.0,The Shadow,5.4,138,1,1994,7,1
40000000,61,4,22.491388,1,2086,58785180,102.0,Morning Glory,6.1,412,1,2010,1,12
40000000,195,4,12.885985,1,2086,46442528,117.0,Get Rich or Die Tryin',6.3,186,1,2005,11,9
40000000,1,4,7.832337,1,66,30199105,117.0,The Art of War,5.6,135,1,2000,8,23
40000000,89,4,10.433667,1,2086,31670620,135.0,Rent,6.7,155,1,2005,11,23
75000000,185,4,4.842626,1,2086,29000000,90.0,The Out-of-Towners,5.0,45,1,1999,4,2
40000000,1,4,13.210898,26,2086,49627779,96.0,The Island of Dr. Moreau,4.6,147,1,1996,8,23
40000000,5,4,3.296933,1,1,27053815,104.0,The Musketeer,5.2,56,1,2001,9,7
40000000,89,4,19.372805,3,2086,65754228,119.0,Sweet November,6.4,278,1,2001,2,16
40000000,36,4,13.445697,1,2086,62771059,99.0,The Reaping,5.4,205,1,2007,4,5
500000,22,4,17.002096,1,2086,3000000,110.0,Mean Streets,7.2,345,1,1973,10,2
40000000,2,4,4.516953,1,66,24332324,128.0,Renaissance Man,5.9,81,1,1994,6,3
40000000,1,4,33.785969,1,19,60965854,108.0,Colombiana,6.5,824,1,2011,7,27
40000000,1,4,16.059443,23,2086,38172500,86.0,Quest for Camelot,6.9,190,1,1998,5,15
40000000,7,4,3.476966,1,2086,22433915,108.0,City By The Sea,5.7,92,1,2002,9,6
40000000,17,4,7.360793,1,36,46546197,84.0,Torque,4.7,119,1,2004,1,16
45000000,195,4,14.513305,1,33,20350754,128.0,Showgirls,4.9,256,1,1995,9,22
40000000,32,4,22.364549,1,1,60474340,123.0,Marie Antoinette,6.5,642,1,2006,5,24
63600000,4,4,4.494788,1,2086,19412993,102.0,Get Carter,4.8,145,1,2000,10,6
42000000,9,4,47.559928,1,3,180274123,113.0,The Impossible,7.0,2025,1,2012,9,9
55000000,15,4,2.410546,28,2086,14375181,107.0,Ishtar,4.2,28,1,1987,5,15
40000000,9,4,41.258956,1,2086,46471023,87.0,Fantastic Mr. Fox,7.5,1176,1,2009,10,23
40000000,61,4,8.980846,1,66,16872671,103.0,Life or Something Like It,5.7,124,1,2002,4,26
40000000,3,4,7.222985,1,33,14358033,99.0,Memoirs of an Invisible Man,5.7,125,1,1992,2,28
60000000,185,4,15.219263,1,141,13395939,103.0,Alfie,5.6,248,1,2004,10,22
40000000,2,4,8.303696,1,141,24719215,107.0,Big Miracle,6.6,152,1,2012,2,2
38000000,4,4,4.746085,1,2086,28121100,106.0,The Deep End of the Ocean,5.9,54,1,1999,3,12
40000000,60,4,6.756886,1,1,18902015,101.0,FearDotCom,3.2,105,1,2002,8,9
40000000,3,4,16.424807,33,2086,28169671,109.0,Cirque du Freak: The Vampire's Assistant,5.5,348,1,2009,10,23
40000000,8,4,15.590001,1,93,19322135,89.0,Duplex,5.9,482,1,2003,9,26
45000000,13,4,14.566664,1,2086,10667893,82.0,Universal Soldier: The Return,4.2,135,1,1999,8,5
33000000,1,4,28.353517,1,2,20645327,108.0,Pandorum,6.5,774,1,2009,9,8
40000000,11,4,2.911819,1,2086,10959475,93.0,Extreme Ops,5.0,28,1,2002,11,27
50000000,6,4,51.502884,1,141,32017803,107.0,Sunshine,7.0,1182,1,2007,4,5
40000000,23,4,13.119133,1,2086,22044277,91.0,A Thousand Words,6.0,373,1,2012,3,7
40000000,2,4,26.935458,1,1,13644292,115.0,The Gunman,5.5,392,1,2015,2,16
40000000,1,4,16.282962,1,22,23937870,93.0,Stormbreaker,5.1,213,1,2006,7,21
20000000,5,4,31.690456,1,2086,117760134,105.0,Disturbia,6.6,1006,1,2007,4,12
20000000,1,4,17.842246,1,2086,7563728,107.0,Hackers,6.2,398,1,1995,9,14
39200000,2,14,64.238688,1,1,86758912,126.0,Snowpiercer,6.7,2854,1,2013,8,1
15000000,3,4,44.690107,1,2086,94000000,102.0,The Crow,7.3,953,1,1994,5,11
40000000,1,22,16.254032,1,6,100000000,159.0,Baahubali: The Beginning,7.5,135,1,2015,7,10
39000000,1,4,37.492928,1,2086,101229792,107.0,The Time Traveler's Wife,6.7,798,1,2009,8,14
39000000,18,4,27.908783,2,2086,35287788,87.0,Frankenweenie,6.6,932,1,2012,10,4
39000000,10,4,45.388937,1,2086,38869464,119.0,Serenity,7.4,1264,1,2005,8,25
39000000,13,4,2.817364,1,93,6614280,106.0,Against the Ropes,4.5,32,1,2004,2,20
39000000,1,4,22.164202,1,141,75850624,125.0,Superman III,5.3,490,1,1983,6,17
40000000,185,4,21.362949,1,2086,44907260,113.0,Grudge Match,6.0,433,1,2013,12,25
80341000,4,25,14.8375,1,4,127814609,150.0,Red Cliff,7.1,205,1,2008,7,10
30000000,82,4,18.256028,15,2086,180622424,108.0,Sweet Home Alabama,6.0,394,1,2002,9,26
38000000,82,4,22.332927,1,2086,205298907,96.0,The Ugly Truth,6.4,972,1,2009,7,24
38000000,1,4,24.085144,13,2086,119723358,100.0,Spy Kids 2: The Island of Lost Dreams,5.3,521,1,2002,8,7
38000000,10,4,14.779041,46,2086,120000000,118.0,Star Trek: Generations,6.4,452,1,1994,11,17
3860000,6,25,19.947265,1,5,64076736,130.0,The Grandmaster,6.3,273,1,2013,1,8
38000000,89,4,16.801218,1,2086,114156230,120.0,Water for Elephants,6.7,850,1,2011,3,15
50000000,195,4,20.825781,1,2086,73956241,146.0,The Hurricane,7.2,396,1,1999,9,17
38000000,34,4,11.500783,2,2086,51801187,114.0,Enough,6.2,264,1,2002,5,24
38000000,2,4,41.258487,1,2086,107597242,94.0,Paul Blart: Mall Cop 2,5.0,567,1,2015,4,16
53000000,5,4,6.454634,1,2086,29700000,102.0,Angel Eyes,5.6,88,1,2001,5,15
38000000,17,4,30.359164,1,1,58401898,133.0,The Ninth Gate,6.3,756,1,1999,8,24
38000000,34,4,3.426555,1,2086,17380126,118.0,Extreme Measures,5.7,80,1,1996,9,27
57000000,1,4,11.60815,1,2086,16991902,105.0,Rock Star,6.0,190,1,2001,9,4
10000000,195,4,18.664624,1,2086,47536959,110.0,Precious,6.9,417,1,2009,11,6
38000000,8,4,10.047579,1,2086,10300000,129.0,White Squall,6.3,86,1,1996,2,2
15000000,5,4,52.731379,1,2086,19629760,109.0,The Thing,7.8,1588,1,1982,6,25
38000000,3,4,46.630062,1,2086,98337295,119.0,Riddick,6.2,2035,1,2013,9,2
37000000,1,4,4.131546,1,2086,6482195,118.0,Switchback,5.8,52,1,1997,10,31
55000000,12,4,23.465539,1,2086,17869048,90.0,City of Ember,6.2,605,1,2008,10,7
32000000,195,4,25.682509,1,2086,28258060,137.0,The Master,7.0,701,1,2012,9,7
38000000,1,4,6.760922,1,1,5410749,93.0,Virgin Territory,4.3,75,1,2007,12,17
40000000,195,4,3.87823,1,93,9793496,130.0,The Express,7.1,71,1,2008,10,10
38000000,4,4,57.889964,1,2086,109906372,112.0,The 5th Wave,5.6,1945,1,2016,1,14
37000000,195,4,57.773583,1,2086,173567581,133.0,Creed,7.3,1915,1,2015,11,25
37000000,30,4,24.218358,1,2086,154026136,125.0,The Town,7.0,1468,1,2010,9,15
40000000,6,4,27.009723,1,2086,79700000,110.0,What to Expect When You're Expecting,5.8,594,1,2012,5,17
37000000,68,4,31.941347,2,4,163720069,96.0,Burn After Reading,6.5,1222,1,2008,9,5
37000000,4,4,14.353279,1,2086,100076342,96.0,Nim's Island,5.6,330,1,2008,4,3
38000000,3,4,33.003828,1,2,90247624,123.0,Rush,7.7,2277,1,2013,9,2
37000000,195,4,30.993736,1,2086,48451803,188.0,Magnolia,7.5,825,1,1999,12,8
30000000,17,4,25.825771,23,2086,55583804,107.0,Cop Out,5.3,511,1,2010,2,26
38000000,82,4,46.078371,1,2086,112343513,110.0,How to Be Single,5.9,1201,1,2016,1,21
37000000,6,4,6.63839,1,2086,95404397,113.0,Dolphin Tale,6.7,163,1,2011,9,23
37000000,4,4,127.084938,1,2086,392616625,122.0,Twilight,5.8,3561,1,2008,11,20
36000000,10,4,27.465433,1,2086,102244770,116.0,John Q,7.0,594,1,2002,2,15
65000000,17,4,16.865782,28,93,117758500,93.0,Blue Streak,6.1,352,1,1999,9,17
37000000,19,4,100.348805,1,2086,269994119,110.0,We're the Millers,6.8,2972,1,2013,8,7
36500000,1,21,2.785832,1,4,21834845,115.0,The Inhabited Island,5.3,23,1,2008,12,18
36000000,4,4,9.176339,1,2086,50159144,95.0,Breakdown,6.6,198,1,1997,5,2
36000000,24,4,23.380757,1,22,160000000,134.0,Never Say Never Again,5.8,338,1,1983,10,7
36000000,1,4,33.926473,1,2086,64572262,101.0,Hot Tub Time Machine,6.0,894,1,2010,3,26
36000000,1,4,6.967857,1,2086,52424533,107.0,Dolphin Tale 2,6.7,96,1,2014,9,12
42000000,10,4,11.470135,1,2086,32168970,124.0,Reindeer Games,5.4,173,1,2000,2,25
36000000,8,4,19.854932,1,93,44350926,109.0,A Man Apart,5.8,258,1,2003,4,4
37000000,19,4,29.652536,1,2086,26250020,105.0,Aloha,5.2,692,1,2015,5,27
37000000,1,4,11.492474,1,1,96047633,114.0,The Rite,5.8,556,1,2011,1,28
36000000,1,4,70.398356,1,2086,12532777,106.0,Gattaca,7.5,1808,1,1997,9,7
36000000,23,3,1.068453,1,2086,3003296,95.0,Isn't She Great,4.6,14,1,2000,1,28
37000000,18,4,6.293217,1,2086,63800345,81.0,Space Chimps,5.2,99,1,2008,7,17
35000000,185,4,82.21166,1,93,459270619,100.0,The Hangover,7.2,6173,1,2009,6,5
36000000,6,1,19.167377,1,2,156844753,105.0,Ip Man 3,6.5,379,1,2015,12,19
33000000,1,4,18.316151,1,2086,310940086,95.0,Austin Powers: The Spy Who Shagged Me,6.2,1011,1,1999,6,8
35000000,3,4,44.104469,1,141,411348924,126.0,Batman,7.0,2096,1,1989,6,23
35000000,3,4,36.172182,5,2086,321731527,118.0,Lethal Weapon 3,6.4,811,1,1992,5,15
29000000,195,4,25.767395,1,2086,309208309,129.0,The Blind Side,7.2,1597,1,2009,11,20
35000000,1,4,21.543389,2,2086,147934180,88.0,Spy Kids,5.5,867,1,2001,3,18
35000000,19,4,50.309843,1,2086,117000000,98.0,Horrible Bosses,6.5,2277,1,2011,7,8
38000000,1,4,49.292384,1,2086,252276927,110.0,True Grit,7.2,1668,1,2010,12,22
35000000,61,4,83.893257,1,2086,326551094,109.0,The Devil Wears Prada,7.0,3088,1,2006,6,30
35000000,2,4,24.616634,46,2086,139000000,132.0,Star Trek: The Motion Picture,6.2,530,1,1979,12,6
35000000,19,4,34.005726,1,2086,173965010,111.0,Identity Thief,5.6,1645,1,2013,2,7
35000000,12,4,27.714043,1,2086,182300000,128.0,Cape Fear,7.0,675,1,1991,11,15
35000000,22,4,45.149948,1,2086,69823199,123.0,21,6.5,1375,1,2008,3,27
35000000,185,4,72.774941,1,2086,140795793,125.0,Trainwreck,5.9,1181,1,2015,7,17
35000000,82,4,3.74263,1,2086,68915888,105.0,Guess Who,5.5,225,1,2005,3,25
27000000,9,4,29.381878,1,141,231976425,162.0,The English Patient,7.0,542,1,1996,11,14
35000000,13,4,24.860326,1,2086,126216940,138.0,L.A. Confidential,7.7,1310,1,1997,9,19
35000000,2,4,11.041659,1,2086,86369815,100.0,Sky High,5.8,550,1,2005,7,29
35000000,2,4,23.607071,23,2086,113374103,108.0,Species,5.5,453,1,1995,7,7
1800000,36,4,38.204158,3,2086,25504513,91.0,A Nightmare on Elm Street,7.2,1180,1,1984,11,14
33000000,4,4,25.413955,1,93,104155843,107.0,The Cell,6.0,436,1,2000,8,17
35000000,195,4,9.525037,1,2086,60251371,123.0,Secretariat,6.8,103,1,2010,8,20
34000000,9,4,18.39217,1,2086,95608995,90.0,TMNT,6.0,345,1,2007,3,23
32000000,195,4,9.254647,1,2086,52277485,109.0,Radio,6.8,141,1,2003,10,24
35000000,17,4,40.526587,1,2086,150483765,109.0,Friends with Benefits,6.5,2237,1,2011,7,21
35000000,185,4,50.179171,1,2086,108758521,91.0,Neighbors 2: Sorority Rising,5.6,1462,1,2016,5,4
35000000,4,4,31.957947,1,3,112544580,125.0,Saving Mr. Banks,7.3,1226,1,2013,11,16
34000000,32,4,19.822791,1,2086,48169908,202.0,Malcolm X,7.2,370,1,1992,11,18
35000000,185,4,38.429648,2,2086,88058786,134.0,This Is 40,5.6,896,1,2012,12,20
35000000,18,4,13.707843,1,2086,92219310,88.0,Old Dogs,5.2,210,1,2009,11,24
35000000,1,4,51.927471,1,2086,91353501,92.0,Underworld: Rise of the Lycans,6.2,1428,1,2009,1,22
35000000,185,4,14.503568,1,36,69307224,91.0,License to Wed,5.2,253,1,2007,7,4
30000000,82,4,11.120167,1,2086,58405313,98.0,Must Love Dogs,5.8,140,1,2005,7,21
35000000,30,4,40.370442,1,2086,41954997,127.0,Donnie Brasco,7.4,1147,1,1997,2,27
33000000,4,4,40.715623,1,2,102984862,100.0,Resident Evil,6.4,2065,1,2002,3,15
10700000,36,4,36.230204,1,2086,122200000,114.0,Poltergeist,7.0,794,1,1982,6,4
35000000,17,4,25.903237,1,13,85416905,100.0,Max Payne,5.2,613,1,2008,10,15
40000000,13,4,60.231382,1,2086,173930596,109.0,In Time,6.7,3417,1,2011,10,27
35000000,82,4,18.38292,1,2086,77477008,106.0,The Back-Up Plan,5.7,458,1,2010,4,23
35000000,61,4,14.029012,1,2086,59901913,112.0,Something Borrowed,5.9,296,1,2011,5,5
35000000,18,4,6.889633,46,2086,35323292,102.0,The Bad News Bears,6.9,97,1,1976,4,7
35000000,19,4,19.286099,1,11,99423521,102.0,Street Fighter,4.1,325,1,1994,12,22
35000000,13,4,50.587541,1,1,120072577,150.0,The Pianist,8.0,1864,1,2002,9,24
40000000,36,4,17.157738,1,2086,68766121,113.0,House of Wax,5.5,677,1,2005,4,30
27000000,89,4,22.636908,28,2086,115505027,104.0,Closer,6.7,811,1,2004,12,1
35000000,1,4,28.069419,1,2086,84606030,137.0,J. Edgar,6.0,741,1,2011,11,9
35000000,17,4,19.774543,1,2,72436439,110.0,Mirrors,6.0,485,1,2008,8,15
35000000,1,4,11.644243,1,36,45479110,101.0,Queen of the Damned,5.4,239,1,2002,2,10
35000000,3,4,27.934978,1,2086,57120318,108.0,Predator 2,5.9,730,1,1990,11,20
35000000,195,4,12.677505,1,2086,32483410,101.0,Untraceable,5.9,238,1,2008,1,22
35000000,82,4,8.737058,1,2086,40263020,112.0,Blast from the Past,6.3,245,1,1999,2,12
35000000,11,4,12.343507,1,2086,27107960,111.0,Flash Gordon,6.1,233,1,1980,9,1
35000000,82,4,14.699342,1,2086,36098382,102.0,Jersey Girl,5.8,325,1,2004,3,25
45000000,1,4,14.513243,3,2086,30353232,101.0,Alex Cross,5.1,300,1,2012,10,18
35000000,13,4,5.525544,1,2086,25105255,155.0,Midnight in the Garden of Good and Evil,6.3,157,1,1997,11,21
8900000,3,4,15.079993,1,2086,4100000,93.0,Heist,5.6,318,1,2015,11,13
35000000,4,4,23.835055,1,4,93246388,109.0,Nanny McPhee and the Big Bang,6.0,436,1,2010,3,26
30000000,2,4,25.454549,1,66,68369434,104.0,The X Files: I Want to Believe,5.5,523,1,2008,7,24
31000000,2,4,22.71592,1,2,27388767,96.0,Ella Enchanted,5.9,437,1,2004,4,9
35000000,195,4,35.120736,1,2,50363790,123.0,Concussion,7.0,823,1,2015,11,12
35000000,1,4,19.893646,1,2086,82087155,106.0,Abduction,5.6,961,1,2011,9,22
35000000,3,4,14.051852,1,67,19478106,76.0,Valiant,5.2,235,1,2005,3,25
35000000,7,4,19.088655,13,2086,25871834,85.0,Superhero Movie,4.9,379,1,2008,3,27
56000000,11,4,29.490057,1,2086,19701164,109.0,Broken City,5.7,593,1,2013,1,18
35000000,7,4,11.195593,1,93,19294901,97.0,Cursed,5.1,167,1,2005,2,25
35000000,3,4,17.709888,1,2086,31083599,91.0,Premium Rush,6.2,832,1,2012,8,24
35000000,17,4,18.262017,1,2086,51680201,87.0,Hot Pursuit,5.4,647,1,2015,5,8
35000000,2,4,10.10364,1,141,29882645,132.0,The Four Feathers,6.5,159,1,2002,9,8
35000000,10,4,28.670477,1,2086,46216641,118.0,Parker,5.7,1455,1,2013,1,23
31000000,82,4,16.736734,33,10,41512007,98.0,Wimbledon,6.0,293,1,2004,9,13
35000000,185,4,13.668633,1,6,39340177,92.0,Furry Vengeance,4.6,149,1,2010,4,2
27000000,3,4,9.904881,1,1,16519460,117.0,Krull,5.8,129,1,1983,7,29
35000000,1,4,9.789027,1,2086,63215872,92.0,Lions for Lambs,6.0,216,1,2007,10,22
35000000,10,4,10.73522,1,2086,18317151,96.0,Walk Hard: The Dewey Cox Story,6.6,212,1,2007,12,21
35000000,2,4,6.727949,3,2086,13678913,94.0,American Outlaws,5.7,55,1,2001,8,17
35000000,10,4,16.343317,1,141,27409889,105.0,The Young Victoria,7.0,322,1,2009,3,4
40000000,2,4,14.818718,1,5,12206028,101.0,Whiteout,5.3,220,1,2009,9,9
32000000,5,4,43.862456,1,2086,54674226,139.0,The Tree of Life,6.5,987,1,2011,5,18
35000000,4,4,27.903999,1,2086,17508518,110.0,Sabotage,5.5,555,1,2014,3,28
35000000,1,4,3.746806,1,93,11560806,102.0,The Order,4.8,91,1,2003,9,5
